customer_id,name,gender,age,city,region,signup_date,total_revenue,total_profit,orders,avg_discount,return_count,last_order,first_order,clv,aov,return_rate,customer_lifetime_days
1874,Raj Rao,Male,28,Jaipur,North,2022-09-18,7235.35,1689.9899999999998,5,10.0,2,2024-12-29,2023-02-19,1689.9899999999998,1447.0700000000002,40.0,679
1282,Amit Sen,Male,44,Patna,East,2022-12-29,7282.2,2311.8999999999996,6,10.833333333333334,2,2024-08-02,2023-03-06,2311.8999999999996,1213.7,33.33,515
802,Vivaan Thakur,Male,35,Hyderabad,South,2022-12-22,80841.35,17669.039999999997,48,10.648148148148149,18,2024-12-30,2023-01-12,17669.039999999997,1684.1947916666668,37.5,718
1051,Krishna Patel,Male,50,Hyderabad,South,2022-11-08,4994.25,685.2,3,20.0,1,2024-12-05,2023-03-06,685.2,1664.75,33.33,640
1079,Aarav Sharma,Male,31,Patna,East,2022-12-19,30112.5,6674.67,20,9.651162790697674,1,2024-12-08,2023-01-18,6674.67,1505.625,5.0,690
896,Aarav Yadav,Male,31,Surat,West,2022-11-26,4869.55,2045.22,4,2.5,1,2024-11-14,2023-08-13,2045.22,1217.3875,25.0,459
1211,Anita Rao,Female,43,Delhi,North,2022-03-05,3343.1,188.0200000000001,3,8.75,1,2024-11-29,2023-04-17,188.0200000000001,1114.3666666666666,33.33,592
1703,Ravi Mehta,Male,38,Jaipur,North,2022-06-07,5349.7,1247.22,3,16.25,2,2024-11-27,2023-12-23,1247.22,1783.2333333333333,66.67,340
1597,Pooja Menon,Female,28,Ranchi,East,2022-11-11,94.0,57.22,1,0.0,0,2023-03-18,2023-03-18,57.22,94.0,0.0,0
1522,Aditya Kumar,Male,67,Delhi,North,2022-10-14,2428.3999999999996,1006.7699999999999,3,7.142857142857143,1,2024-07-25,2024-01-24,1006.7699999999999,809.4666666666666,33.33,183
790,Pooja Yadav,Female,48,Patna,East,2022-10-15,17484.85,6279.77,15,8.333333333333334,9,2024-12-29,2023-01-28,6279.77,1165.6566666666665,60.0,701
54,Aarav Kumar,Male,40,Ahmedabad,West,2022-10-27,61218.65,10511.78,42,13.529411764705882,9,2025-02-19,2023-01-21,10511.78,1457.5869047619049,21.43,760
1808,Aditya Singh,Male,38,Jaipur,North,,194.4,69.60000000000001,1,20.0,0,2024-03-03,2024-03-03,69.60000000000001,194.4,0.0,0
912,Raj Mehta,Male,32,Mumbai,West,2022-08-09,11610.449999999999,1765.9399999999994,5,13.461538461538462,4,2024-12-21,2023-03-26,1765.9399999999994,2322.0899999999997,80.0,636
367,Sara Bose,Female,39,Pune,West,2022-06-12,1347.8999999999999,284.78999999999985,2,16.666666666666668,0,2024-09-07,2023-09-19,284.78999999999985,673.9499999999999,0.0,354
781,Anita Desai,Female,31,Delhi,North,2022-02-08,117942.95,30383.01,77,9.35897435897436,26,2025-02-27,2023-01-01,30383.01,1531.7266233766234,33.77,788
1855,Sara Nair,Female,39,Bhubaneswar,East,2022-09-19,1545.85,693.6800000000001,3,8.0,0,2024-11-04,2023-03-21,693.6800000000001,515.2833333333333,0.0,594
967,Priya Gupta,Female,41,Jaipur,North,2022-07-16,73978.35,12815.769999999999,48,12.850467289719626,16,2025-01-05,2023-02-13,12815.769999999999,1541.215625,33.33,692
113,Raj Mukherjee,Male,40,Chandigarh,North,,1583.0,760.05,1,0.0,1,2023-11-08,2023-11-08,760.05,1583.0,100.0,0
1986,Jiya Yadav,Female,24,Bhubaneswar,East,2022-06-02,21874.9,7113.4800000000005,13,9.21875,4,2024-12-24,2023-02-27,7113.4800000000005,1682.6846153846154,30.77,666
1063,Diya Verma,Other,31,Chennai,South,2023-01-01,23797.8,4240.57,16,12.297297297297296,4,2024-12-18,2023-04-06,4240.57,1487.3625,25.0,622
846,Aadhya Roy,Female,45,Dehradun,North,2022-08-24,459.0,177.97,1,0.0,1,2024-02-12,2024-02-12,177.97,459.0,100.0,0
830,Vivaan Roy,Male,27,Nagpur,West,2022-12-12,537078.85,133714.05,365,10.072178477690288,127,2025-02-03,2023-01-03,133714.05,1471.448904109589,34.79,762
1779,Sai Patel,Male,61,Guwahati,East,2022-11-12,1419.0,706.26,4,7.5,0,2024-12-03,2023-12-02,706.26,354.75,0.0,367
239,Rahul Sen,Male,39,Dehradun,North,2022-12-22,12476.099999999999,1841.9099999999994,6,13.333333333333334,1,2024-09-27,2023-05-11,1841.9099999999994,2079.35,16.67,505
1533,Lakshmi Reddy,Female,28,Guwahati,East,2021-06-02,7221.3,2557.11,10,8.88888888888889,2,2024-09-14,2023-03-03,2557.11,722.13,20.0,561
755,Amit Desai,Male,46,Hyderabad,South,27-09-2022,47021.0,12973.970000000001,28,8.75,8,2024-12-30,2023-01-17,12973.970000000001,1679.3214285714287,28.57,713
1650,Rahul Joshi,Male,39,Kolkata,East,29-11-2022,2085.6000000000004,681.4000000000001,2,12.0,2,2024-06-23,2024-04-29,681.4000000000001,1042.8000000000002,100.0,55
1337,Myra Sen,Female,18,Mumbai,West,2021-12-30,10455.2,1737.37,5,15.0,2,2024-12-27,2023-01-12,1737.37,2091.04,40.0,715
1998,Geeta Shah,Female,35,Mumbai,West,2022-07-06,35759.8,10380.24,24,9.270833333333334,11,2024-11-23,2023-01-16,10380.24,1489.9916666666668,45.83,677
1789,Sara Pandey,Female,35,Jaipur,North,2022-12-10,1660.25,414.3999999999999,2,8.333333333333334,0,2024-12-06,2024-11-07,414.3999999999999,830.125,0.0,29
838,Kavita Shah,Female,31,Kochi,South,2022-03-24,11876.5,2609.25,6,11.875,1,2024-12-12,2023-09-27,2609.25,1979.4166666666667,16.67,442
1185,Krishna Mukherjee,Male,34,Guwahati,East,2022-12-20,515.6,143.54000000000002,1,17.5,0,2024-11-27,2024-11-27,143.54000000000002,515.6,0.0,0
63,Pooja Shah,Female,63,Surat,West,2022-07-07,426.3,163.85,1,5.0,0,2024-09-21,2024-09-21,163.85,426.3,0.0,0
707,Vivaan Menon,Male,22,Ranchi,East,05-06-2022,96.9,53.400000000000006,1,15.0,1,2024-12-11,2024-12-11,53.400000000000006,96.9,100.0,0
377,Pooja Choudhury,Female,54,Ranchi,East,2022-02-25,1147.5,425.28,1,15.0,0,2024-08-04,2024-08-04,425.28,1147.5,0.0,0
372,Neha Joshi,Female,48,Hyderabad,South,,3792.0,1318.52,3,13.571428571428571,1,2023-11-05,2023-02-12,1318.52,1264.0,33.33,266
743,Myra Verma,Female,26,Ahmedabad,West,2022-10-05,2636.6,641.9100000000001,4,7.0,1,2024-12-29,2023-05-31,641.9100000000001,659.15,25.0,578
1421,Geeta Gupta,Female,34,Pune,West,2022-03-15,10901.65,2110.4200000000005,6,15.0,3,2024-12-02,2023-12-01,2110.4200000000005,1816.9416666666666,50.0,367
682,Ananya Iyer,Female,34,Surat,West,20-12-2022,641.55,299.71000000000004,2,10.0,0,2023-11-08,2023-05-12,299.71000000000004,320.775,0.0,180
34,Reyansh Desai,Male,35,Patna,East,2021-12-20,160.0,59.31999999999999,1,0.0,1,2024-06-05,2024-06-05,59.31999999999999,160.0,100.0,0
1992,Amit Mehta,Male,18,Lucknow,North,20-12-2022,1511.6999999999998,478.9799999999999,2,7.0,0,2023-04-29,2023-03-16,478.9799999999999,755.8499999999999,0.0,44
823,Deepak Nair,Male,28,Dehradun,North,2022-10-09,407.6,159.65,2,11.666666666666666,0,2025-02-12,2024-07-25,159.65,203.8,0.0,202
102,Aadhya Roy,Female,37,Guwahati,East,2022-03-14,564.3,289.31999999999994,1,5.0,0,2024-09-24,2024-09-24,289.31999999999994,564.3,0.0,0
1275,Neha Joshi,Female,18,Jaipur,North,2022-11-18,332.4,152.76,2,5.0,0,2023-11-02,2023-08-31,152.76,166.2,0.0,63
1901,Rahul Rao,Male,28,Ahmedabad,West,2022-10-10,1028.85,249.47999999999993,1,15.0,1,2024-05-04,2024-05-04,249.47999999999993,1028.85,100.0,0
1157,Sanjay Rao,Male,32,Delhi,North,2022-09-11,5633.05,2062.66,3,10.0,1,2024-10-03,2023-04-30,2062.66,1877.6833333333334,33.33,522
1097,Rahul Singh,Male,44,Mumbai,West,,1793.1000000000001,738.3600000000001,3,6.25,0,2024-12-17,2023-11-07,738.3600000000001,597.7,0.0,406
465,Aadhya Menon,Female,49,Delhi,North,2022-12-31,6057.900000000001,1542.4700000000003,3,8.125,1,2024-07-26,2023-05-16,1542.4700000000003,2019.3000000000002,33.33,437
1089,Vikram Reddy,Male,42,Pune,West,2022-09-04,14393.599999999999,1246.12,5,12.916666666666666,1,2024-11-04,2023-01-18,1246.12,2878.72,20.0,656
1708,Pooja Choudhury,Female,22,Patna,East,2023-01-01,20124.35,6211.679999999999,16,8.064516129032258,4,2024-11-29,2023-02-01,6211.679999999999,1257.771875,25.0,667
754,Raj Verma,Male,42,Kolkata,East,20-12-2022,9662.85,2986.7299999999996,7,12.058823529411764,2,2024-09-26,2023-02-03,2986.7299999999996,1380.4071428571428,28.57,601
659,Meera Gupta,Female,40,Jaipur,North,2022-04-02,19419.55,3856.0799999999995,15,13.035714285714286,2,2025-01-04,2023-05-02,3856.0799999999995,1294.6366666666665,13.33,613
1907,Arjun Desai,Male,51,Ranchi,East,2022-04-26,477.0,204.89,1,0.0,0,2023-10-24,2023-10-24,204.89,477.0,0.0,0
1876,Manoj Sen,Male,35,Kolkata,East,05-12-2022,141.0,85.83,1,0.0,0,2023-01-21,2023-01-21,85.83,141.0,0.0,0
985,Arun Mehta,Male,50,Mumbai,West,2022-06-15,15612.15,3895.3500000000004,8,10.526315789473685,2,2024-08-06,2023-03-02,3895.3500000000004,1951.51875,25.0,523
39,Amit Joshi,Male,50,Nagpur,West,2022-11-29,252.7,118.06,1,5.0,0,2024-07-30,2024-07-30,118.06,252.7,0.0,0
1399,Neha Singh,Female,38,Kochi,South,2021-10-29,17602.8,3915.4599999999996,8,10.588235294117647,1,2024-09-25,2023-02-24,3915.4599999999996,2200.35,12.5,579
1616,Deepak Bose,Male,40,Nagpur,West,2022-04-21,14798.75,4714.43,11,9.23076923076923,6,2024-12-04,2023-03-14,4714.43,1345.340909090909,54.55,631
476,Priya Singh,Female,23,Coimbatore,South,2022-09-08,1316.5,608.9300000000001,2,3.0,0,2024-11-30,2023-06-29,608.9300000000001,658.25,0.0,520
1707,Reyansh Iyer,Male,39,Pune,West,2022-05-20,29965.9,7784.530000000001,20,11.75,3,2024-12-29,2023-01-22,7784.530000000001,1498.295,15.0,707
227,Sara Kumar,Female,25,Chennai,South,2022-10-26,88.30000000000001,43.11,2,7.5,0,2024-02-08,2023-03-15,43.11,44.150000000000006,0.0,330
1192,Geeta Das,Female,27,Hyderabad,South,2022-11-13,3651.0,642.3399999999998,2,16.666666666666668,0,2023-11-23,2023-08-11,642.3399999999998,1825.5,0.0,104
575,Reyansh Kumar,Male,30,Dehradun,North,2021-10-29,13176.15,2664.69,6,9.705882352941176,3,2024-12-07,2023-09-06,2664.69,2196.025,50.0,458
1074,Neha Rao,Female,19,Delhi,North,2022-08-27,236.7,131.0,1,10.0,0,2023-11-30,2023-11-30,131.0,236.7,0.0,0
483,Jiya Singh,Female,25,Ranchi,East,2022-02-25,8178.45,2552.43,8,7.3076923076923075,2,2024-12-07,2023-01-10,2552.43,1022.30625,25.0,697
805,Saanvi Mehta,Female,51,Patna,East,2022-06-22,1793.35,74.59999999999991,1,35.0,1,2025-02-21,2025-02-21,74.59999999999991,1793.35,100.0,0
1677,Ravi Sharma,Male,27,Surat,West,2022-06-03,13080.75,4923.9,19,8.333333333333334,9,2024-12-25,2023-02-08,4923.9,688.4605263157895,47.37,686
1599,Priya Reddy,Female,44,Jaipur,North,2022-11-07,15795.15,2961.0899999999997,8,12.894736842105264,2,2024-10-30,2023-06-18,2961.0899999999997,1974.39375,25.0,500
1078,Deepak Pandey,Male,41,Coimbatore,South,2022-11-06,6937.75,892.29,6,13.181818181818182,5,2024-04-22,2023-05-20,892.29,1156.2916666666667,83.33,338
1570,Diya Bose,Female,41,Jaipur,North,2022-11-18,13375.7,1807.8100000000002,10,14.75,1,2024-09-23,2023-01-15,1807.8100000000002,1337.5700000000002,10.0,617
1442,Krishna Bose,Male,24,Kolkata,East,2022-07-23,1190.85,496.8899999999999,1,15.0,1,2024-02-18,2024-02-18,496.8899999999999,1190.85,100.0,0
127,Anita Sen,Female,21,Lucknow,North,2022-04-06,3820.55,1454.85,3,6.25,0,2024-09-16,2023-07-12,1454.85,1273.5166666666667,0.0,432
1152,Manoj Singh,Male,27,Guwahati,East,16-12-2022,264.35,70.36000000000001,1,15.0,0,2024-05-11,2024-05-11,70.36000000000001,264.35,0.0,0
2000,Manoj Yadav,Male,38,Coimbatore,South,2022-12-25,1660.3000000000002,390.97,2,15.0,1,2024-08-16,2024-08-07,390.97,830.1500000000001,50.0,9
761,Deepak Verma,Male,18,Ahmedabad,West,2022-06-18,6724.9,2296.49,2,7.222222222222222,1,2024-09-29,2023-09-27,2296.49,3362.45,50.0,368
1898,Aadhya Kumar,Female,42,Pune,West,2021-12-03,173.85,64.07,1,5.0,0,2024-12-15,2024-12-15,64.07,173.85,0.0,0
1924,Amit Menon,Male,31,Surat,West,2022-10-23,383.8,189.53,1,5.0,2,2023-08-31,2023-08-31,189.53,383.8,200.0,0
232,Reyansh Reddy,Male,38,Lucknow,North,,113485.0,19775.22,69,10.10204081632653,19,2025-01-11,2023-01-19,19775.22,1644.7101449275362,27.54,723
78,Riya Das,Female,43,Coimbatore,South,2022-01-15,643.85,338.84,2,5.833333333333333,0,2023-09-12,2023-07-02,338.84,321.925,0.0,72
987,Raj Rao,Male,41,Patna,East,,1635.9,442.18,2,11.25,1,2024-02-10,2023-08-08,442.18,817.95,50.0,186
772,Aditya Verma,Male,32,Chandigarh,North,2022-10-13,9496.95,3342.39,7,8.055555555555555,4,2024-11-23,2023-04-18,3342.39,1356.707142857143,57.14,585
1401,Sai Sen,Male,38,Ahmedabad,West,2022-10-26,927.35,408.69,2,14.0,1,2023-11-23,2023-05-29,408.69,463.675,50.0,178
1761,Amit Desai,Male,50,Kochi,South,2022-06-24,709.95,354.26,2,3.75,0,2024-12-18,2024-06-21,354.26,354.975,0.0,180
169,Manoj Das,Male,49,Patna,East,2022-12-25,788.4,316.82,3,11.25,2,2024-11-10,2023-10-01,316.82,262.8,66.67,406
1969,Manoj Patel,Male,39,Ranchi,East,2022-08-05,603.75,284.46000000000004,1,12.5,1,2024-12-09,2024-12-09,284.46000000000004,603.75,100.0,0
1405,Ananya Gupta,Other,31,Delhi,North,2022-05-25,800.35,-32.210000000000036,2,15.0,0,2023-11-17,2023-07-18,-32.210000000000036,400.175,0.0,122
1867,Ravi Das,Male,52,Lucknow,North,2022-10-05,21794.95,3234.8,17,14.72972972972973,6,2025-01-29,2023-04-23,3234.8,1282.0558823529411,35.29,647
1090,Ananya Iyer,Female,40,Lucknow,North,2021-09-14,7149.15,176.43000000000004,8,8.235294117647058,2,2025-01-04,2023-06-02,176.43000000000004,893.64375,25.0,582
1928,Amit Bose,Male,19,Kolkata,East,,7407.0,2023.6399999999996,1,10.0,0,2023-11-27,2023-11-27,2023.6399999999996,7407.0,0.0,0
1271,Aarav Kumar,Male,39,Lucknow,North,2022-11-20,627.5,277.28999999999996,2,8.0,1,2024-12-15,2023-11-26,277.28999999999996,313.75,50.0,385
1888,Arun Verma,Male,18,Guwahati,East,2020-04-29,2334.3,1036.73,5,8.333333333333334,2,2024-11-13,2023-05-10,1036.73,466.86,40.0,553
804,Vikram Sen,Male,41,Surat,West,2022-07-24,2121.1,916.54,3,8.75,0,2024-12-28,2023-03-03,916.54,707.0333333333333,0.0,666
749,Manoj Menon,Male,44,Bhubaneswar,East,2022-12-23,34565.6,10779.710000000001,21,9.148936170212766,5,2024-11-22,2023-01-30,10779.710000000001,1645.9809523809522,23.81,662
885,Vikram Shah,Male,56,Chandigarh,North,2022-06-12,25601.3,6333.759999999998,11,11.31578947368421,2,2024-05-19,2023-02-07,6333.759999999998,2327.390909090909,18.18,467
1990,Arjun Menon,Male,56,Ahmedabad,West,2022-05-31,3016.7,967.9200000000001,1,12.5,0,2023-09-07,2023-09-07,967.9200000000001,3016.7,0.0,0
1541,Priya Bose,Female,26,Bangalore,South,2022-07-04,35.0,-2.530000000000001,1,0.0,0,2023-12-16,2023-12-16,-2.530000000000001,35.0,0.0,0
1468,Ishaan Patel,Male,29,Bangalore,South,2022-07-21,10752.1,2463.42,4,12.5,1,2024-07-22,2023-03-22,2463.42,2688.025,25.0,488
1952,Aadhya Reddy,Female,41,Kochi,South,2022-09-14,46.4,15.629999999999999,1,20.0,0,2024-09-16,2024-09-16,15.629999999999999,46.4,0.0,0
100,Aadhya Reddy,Female,31,Surat,West,2022-12-29,7359.15,3435.08,9,7.413793103448276,6,2024-12-11,2023-04-18,3435.08,817.6833333333333,66.67,603
1877,Sara Sharma,Female,38,Bangalore,South,2022-04-05,564.0,234.29999999999998,1,12.5,0,2024-11-07,2024-11-07,234.29999999999998,564.0,0.0,0
1985,Myra Desai,Female,52,Kolkata,East,08-02-2022,820.7,367.01,1,12.5,0,2024-05-25,2024-05-25,367.01,820.7,0.0,0
1583,Raj Choudhury,Male,35,Kochi,South,2022-09-03,3971.45,1183.5099999999998,2,10.0,0,2025-02-25,2023-11-09,1183.5099999999998,1985.725,0.0,474
652,Rahul Choudhury,Male,37,Chennai,South,2022-11-04,6736.0,2305.96,10,8.125,0,2024-11-12,2023-05-04,2305.96,673.6,0.0,558
1831,Neha Kumar,Female,22,Dehradun,North,2021-10-01,8403.25,-137.70000000000041,7,14.545454545454545,3,2025-01-23,2023-01-05,-137.70000000000041,1200.4642857142858,42.86,749
236,Riya Rao,Female,34,Hyderabad,South,2022-12-17,230.4,70.35000000000002,1,10.0,1,2024-09-07,2024-09-07,70.35000000000002,230.4,100.0,0
294,Myra Sen,Female,30,Kolkata,East,2022-07-17,228.0,76.97999999999999,1,5.0,0,2023-04-15,2023-04-15,76.97999999999999,228.0,0.0,0
621,Aadhya Rao,Female,41,Hyderabad,South,2021-12-06,1903.65,506.29999999999995,1,13.0,3,2024-03-03,2024-03-03,506.29999999999995,1903.65,300.0,0
1860,Kavita Desai,Female,41,Kolkata,East,,479.7,90.46999999999997,2,10.0,0,2023-11-09,2023-01-15,90.46999999999997,239.85,0.0,298
9,Lakshmi Yadav,Female,37,Ahmedabad,West,2021-03-20,44232.9,5455.49,28,13.712121212121213,9,2024-12-07,2023-01-01,5455.49,1579.7464285714286,32.14,706
282,Amit Choudhury,Male,44,Ranchi,East,2022-09-11,5612.8,1828.4500000000003,4,11.875,1,2024-08-02,2023-06-22,1828.4500000000003,1403.2,25.0,407
675,Geeta Das,Female,32,Bhubaneswar,East,2022-03-02,251979.1,47228.32,193,13.45,54,2025-02-12,2023-01-06,47228.32,1305.5911917098447,27.98,768
23,Aditya Pandey,Male,32,Nagpur,West,2022-12-19,1655.8,381.3099999999999,2,10.0,0,2024-12-14,2023-06-26,381.3099999999999,827.9,0.0,537
589,Arun Iyer,Male,18,Mumbai,West,2022-12-13,4973.4,407.15999999999985,1,40.0,0,2023-08-16,2023-08-16,407.15999999999985,4973.4,0.0,0
1625,Aarav Singh,Male,32,Surat,West,2021-03-22,817.9,420.86,1,1.6666666666666667,0,2024-07-09,2024-07-09,420.86,817.9,0.0,0
1746,Sanjay Reddy,Male,32,Lucknow,North,2022-04-20,3182.5,1277.28,2,5.833333333333333,0,2023-05-16,2023-02-15,1277.28,1591.25,0.0,90
1757,Diya Sharma,Female,21,Ahmedabad,West,,1435.6999999999998,554.8799999999999,1,17.5,0,2024-06-27,2024-06-27,554.8799999999999,1435.6999999999998,0.0,0
851,Ravi Yadav,Male,23,Bhubaneswar,East,2022-12-07,6673.5,1758.08,1,25.0,0,2023-07-15,2023-07-15,1758.08,6673.5,0.0,0
1923,Ravi Choudhury,Male,26,Chandigarh,North,2022-06-14,6919.55,1681.1300000000003,5,12.0,1,2024-10-09,2023-05-16,1681.1300000000003,1383.91,20.0,512
1043,Deepak Shah,Male,20,Pune,West,2022-12-21,7739.95,2926.3700000000003,11,10.666666666666666,3,2024-10-21,2023-02-22,2926.3700000000003,703.6318181818182,27.27,607
310,Aadhya Singh,Female,41,Delhi,North,04-12-2022,2525.25,207.5800000000001,1,6.25,0,2023-10-01,2023-10-01,207.5800000000001,2525.25,0.0,0
815,Aadhya Patel,Female,28,Jaipur,North,2022-10-18,4687.8,1367.5499999999997,2,15.0,1,2023-04-21,2023-03-11,1367.5499999999997,2343.9,50.0,41
968,Geeta Rao,Female,34,Dehradun,North,2022-10-29,12794.55,2948.94,10,9.318181818181818,1,2024-12-20,2023-03-09,2948.94,1279.455,10.0,652
1137,Lakshmi Shah,Female,25,Jaipur,North,2022-08-05,1479.25,613.62,3,16.0,2,2024-09-30,2024-03-11,613.62,493.0833333333333,66.67,203
1829,Neha Yadav,Female,31,Guwahati,East,2022-07-29,823.85,367.67999999999995,2,6.25,0,2024-03-06,2023-11-28,367.67999999999995,411.925,0.0,99
1732,Aditya Joshi,Male,23,Kolkata,East,2022-09-03,287.3,108.15,1,15.0,1,2024-07-23,2024-07-23,108.15,287.3,100.0,0
76,Sanjay Bose,Male,25,Nagpur,West,2022-02-24,867.5,431.96,2,5.0,0,2024-06-24,2023-06-12,431.96,433.75,0.0,378
1241,Aadhya Roy,Other,44,Surat,West,2022-09-03,724.0,325.27000000000004,2,0.0,0,2024-01-09,2023-09-11,325.27000000000004,362.0,0.0,120
471,Sanjay Pandey,Male,34,Patna,East,2022-09-05,7015.1,1495.9499999999998,5,8.88888888888889,2,2024-09-26,2023-06-23,1495.9499999999998,1403.02,40.0,461
654,Arun Pandey,Male,45,Nagpur,West,2022-09-29,67923.65,15597.899999999998,38,12.411764705882353,17,2025-02-08,2023-01-03,15597.899999999998,1787.4644736842104,44.74,767
1895,Rahul Das,Male,31,Bhubaneswar,East,2022-11-23,32101.1,6328.160000000002,15,14.84375,6,2024-12-16,2023-01-11,6328.160000000002,2140.0733333333333,40.0,705
598,Arjun Nair,Male,55,Surat,West,2022-09-02,921.5999999999999,386.39,3,6.25,2,2024-11-18,2023-02-13,386.39,307.2,66.67,644
1666,Neha Pandey,Female,52,Pune,West,2022-06-29,14200.95,2368.0599999999995,4,15.0,2,2024-10-31,2023-05-20,2368.0599999999995,3550.2375,50.0,530
247,Saanvi Desai,Female,38,Kolkata,East,2022-10-10,14015.249999999998,406.2099999999988,3,19.0,0,2024-05-12,2023-11-24,406.2099999999988,4671.749999999999,0.0,170
700,Arjun Bose,Male,18,Jaipur,North,2022-06-20,49870.0,9840.34,22,15.851063829787234,11,2024-12-19,2023-02-09,9840.34,2266.818181818182,50.0,679
635,Pooja Reddy,Female,37,Dehradun,North,26-11-2022,1116.3,568.8199999999999,3,7.0,0,2023-11-28,2023-04-19,568.8199999999999,372.09999999999997,0.0,223
1129,Priya Rao,Female,22,Kolkata,East,04-11-2022,2947.85,1159.9899999999998,4,7.142857142857143,1,2024-11-13,2023-03-01,1159.9899999999998,736.9625,25.0,623
950,Kavita Nair,Female,22,Delhi,North,2022-10-09,16667.2,1527.45,10,14.791666666666666,2,2025-01-27,2023-02-10,1527.45,1666.72,20.0,717
1055,Deepak Desai,Male,37,Ahmedabad,West,2022-03-20,23382.1,4713.450000000001,17,12.763157894736842,6,2025-02-22,2023-03-01,4713.450000000001,1375.4176470588234,35.29,724
1169,Arun Gupta,Male,32,Jaipur,North,2022-01-31,2236.3,495.72,2,15.0,1,2024-10-09,2023-06-08,495.72,1118.15,50.0,489
926,Sanjay Sharma,Male,40,Pune,West,2022-11-18,1615.0,704.93,2,6.25,2,2024-10-13,2024-06-11,704.93,807.5,100.0,124
251,Ananya Bose,Female,31,Surat,West,2022-11-08,9934.25,1569.73,6,16.785714285714285,5,2024-10-19,2023-07-24,1569.73,1655.7083333333333,83.33,453
1338,Aditya Choudhury,Male,40,Jaipur,North,2022-04-27,10646.95,1436.3100000000006,7,7.0,1,2024-09-24,2023-11-09,1436.3100000000006,1520.9928571428572,14.29,320
442,Jiya Gupta,Female,48,Bhubaneswar,East,2022-12-03,7609.4,1856.2599999999998,2,10.0,0,2024-08-04,2024-05-14,1856.2599999999998,3804.7,0.0,82
384,Vivaan Iyer,Male,18,Mumbai,West,2022-12-15,973.9499999999999,535.2099999999999,1,10.0,0,2024-01-09,2024-01-09,535.2099999999999,973.9499999999999,0.0,0
1085,Kavita Patel,Female,28,Ahmedabad,West,2022-09-04,652.8,298.97999999999996,1,15.0,0,2024-12-25,2024-12-25,298.97999999999996,652.8,0.0,0
301,Vivaan Mehta,Male,24,Ahmedabad,West,2022-11-14,1928.0,720.1099999999999,1,0.0,0,2024-02-08,2024-02-08,720.1099999999999,1928.0,0.0,0
1466,Ishaan Sharma,Male,18,Nagpur,West,2022-04-19,6764.65,1603.3699999999997,5,11.428571428571429,0,2024-12-06,2024-01-19,1603.3699999999997,1352.9299999999998,0.0,322
48,Amit Roy,Male,18,Guwahati,East,2022-12-02,7384.1,2019.29,2,11.666666666666666,1,2024-12-22,2024-06-18,2019.29,3692.05,50.0,187
1726,Diya Pandey,Female,29,Delhi,North,2022-02-19,957.0,497.98,1,0.0,0,2023-04-08,2023-04-08,497.98,957.0,0.0,0
649,Ishaan Verma,Male,78,Bhubaneswar,East,,6197.299999999999,-1350.9800000000005,3,19.0,2,2024-11-26,2023-01-07,-1350.9800000000005,2065.7666666666664,66.67,689
445,Diya Singh,Female,53,Dehradun,North,2022-12-01,57611.95,13659.159999999998,34,10.878378378378379,11,2024-12-15,2023-01-02,13659.159999999998,1694.4691176470587,32.35,713
1958,Amit Shah,Male,30,Coimbatore,South,2022-03-16,53.2,31.970000000000002,1,5.0,0,2023-07-01,2023-07-01,31.970000000000002,53.2,0.0,0
71,Ishaan Nair,Male,29,Delhi,North,2022-04-10,5759.1,1261.2799999999997,6,10.714285714285714,1,2024-12-17,2023-08-22,1261.2799999999997,959.85,16.67,483
633,Jiya Roy,Female,38,Delhi,North,,250.8,129.16000000000003,1,5.0,0,2024-09-25,2024-09-25,129.16000000000003,250.8,0.0,0
37,Raj Desai,Male,42,Guwahati,East,12-09-2021,467.0,185.60000000000002,1,5.0,1,2024-02-15,2024-02-15,185.60000000000002,467.0,100.0,0
1946,Vikram Joshi,Male,49,Ahmedabad,West,2022-11-14,1330.75,572.59,2,9.166666666666666,1,2024-12-14,2024-10-06,572.59,665.375,50.0,69
642,Ravi Reddy,Male,32,Chennai,South,25-05-2021,9428.45,-2005.3000000000002,6,14.583333333333334,4,2024-12-21,2023-07-02,-2005.3000000000002,1571.4083333333335,66.67,538
325,Ravi Singh,Male,34,Dehradun,North,2022-06-17,2594.8,-1650.8200000000004,1,18.333333333333332,0,2024-08-21,2024-08-21,-1650.8200000000004,2594.8,0.0,0
1216,Sanjay Sen,Male,44,Hyderabad,South,2021-07-21,67.45,41.81,1,5.0,0,2024-04-27,2024-04-27,41.81,67.45,0.0,0
1503,Neha Patel,Female,25,Coimbatore,South,2022-11-03,5965.95,820.8099999999995,2,15.0,2,2024-12-14,2023-01-31,820.8099999999995,2982.975,100.0,683
1140,Jiya Sen,Other,45,Kochi,South,2021-05-16,2473.3,196.58000000000004,1,25.0,1,2024-09-19,2024-09-19,196.58000000000004,2473.3,100.0,0
1615,Diya Das,Female,28,Guwahati,East,2022-09-18,3728.8,867.8099999999998,1,15.0,1,2024-07-06,2024-07-06,867.8099999999998,3728.8,100.0,0
347,Sara Sen,Female,32,Kolkata,East,2022-11-08,4349.4,1396.1299999999999,2,6.666666666666667,2,2023-10-14,2023-05-24,1396.1299999999999,2174.7,100.0,143
1552,Ravi Reddy,Male,45,Lucknow,North,2021-08-26,19432.15,3114.500000000001,13,16.20689655172414,2,2024-12-14,2023-06-01,3114.500000000001,1494.7807692307692,15.38,562
